Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/TestEpRet,Metrics/TestEpCost,Metrics/TestEpLen,Train/Epoch,Train/LR,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward_critic,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost_critic,Time/Total,Time/Rollout,Time/Update,Time/Evaluate,Time/Epoch,Time/FPS,Value/alpha,Metrics/LagrangeMultiplier
-2.743525981903076,51.681819915771484,1000.0,-3.964782953262329,95.0,1000.0,10.0,4.999999873689376e-06,22000.0,0.048240311443805695,-0.005224008113145828,0.0002558050910010934,0.00016600162052782252,-0.05136777460575104,0.02162414789199829,0.0049228668212890625,0.607750654220581,2390.4677734375,15.001309394836426,409.16143798828125,8.547334671020508,432.7294006347656,4.621826171875,1.000000429485226e-05,0.0
-2.0731887817382812,60.45833206176758,1000.0,-3.7581636905670166,100.83333587646484,1000.0,11.0,4.999999873689376e-06,24000.0,0.03894031420350075,-0.009299997240304947,0.00041615994996391237,0.00016035485896281898,-0.04192839935421944,0.03607708960771561,0.014452941715717316,0.8841999173164368,2825.066162109375,15.069276809692383,411.41339111328125,8.083749771118164,434.5856628417969,4.602084636688232,1.000000429485226e-05,0.0
-1.6145870685577393,69.03845977783203,1000.0,-3.3406662940979004,96.84615325927734,1000.0,12.0,4.999999873689376e-06,26000.0,0.027313727885484695,-0.011626586318016052,0.00037272655754350126,-4.343339242041111e-05,-0.030591102316975594,0.04638209939002991,0.0103050097823143,1.1620510816574097,3204.12548828125,14.727718353271484,355.7170104980469,8.583484649658203,379.046630859375,5.276395797729492,1.000000429485226e-05,0.0
-1.3738187551498413,87.0,1000.0,-2.872947931289673,89.92857360839844,1000.0,13.0,4.999999873689376e-06,28000.0,0.01422059629112482,-0.013093131594359875,0.00034333940129727125,-2.9387156246230006e-05,-0.01747284270823002,0.0599982775747776,0.013616178184747696,1.4812915325164795,3607.038330078125,14.977228164672852,380.4006652832031,7.500540256500244,402.89794921875,4.964036464691162,1.000000429485226e-05,0.0
-0.9819982647895813,91.03333282470703,1000.0,-2.6016201972961426,84.73332977294922,1000.0,14.0,4.999999873689376e-06,30000.0,-0.000555573555175215,-0.014776169846300036,0.0004357251164037734,9.238571510650218e-05,-0.002434521447867155,0.08570592850446701,0.025707650929689407,1.9403047561645508,4022.63720703125,15.829818725585938,393.095703125,6.6378068923950195,415.58209228515625,4.812526702880859,1.000000429485226e-05,0.0
-0.6895512342453003,91.78125,1000.0,-2.3528053760528564,79.4375,1000.0,15.0,4.999999873689376e-06,32000.0,-0.01343966368585825,-0.012884090130683035,0.00046611553989350796,3.039042348973453e-05,0.011754367500543594,0.12192822247743607,0.036222293972969055,2.505718946456909,4389.595703125,14.631155967712402,345.6422119140625,6.6549859046936035,366.94677734375,5.450381755828857,1.000000429485226e-05,0.0
-0.18273711204528809,92.47058868408203,1000.0,-1.8972452878952026,89.17646789550781,1000.0,16.0,4.999999873689376e-06,34000.0,-0.026518136262893677,-0.013078472577035427,0.0007121191010810435,0.0002460035611875355,0.0247428547590971,0.153261199593544,0.03133297711610794,3.042300224304199,4769.837890625,14.935123443603516,358.6285400390625,6.649429798126221,380.2313537597656,5.259955406188965,1.000000429485226e-05,0.0
0.08225936442613602,100.94444274902344,1000.0,-1.6295886039733887,84.22222137451172,1000.0,17.0,4.999999873689376e-06,36000.0,-0.037602588534355164,-0.011084452271461487,0.0008233473054133356,0.00011122820433229208,0.036660246551036835,0.22816655039787292,0.07490535080432892,3.5409305095672607,5203.12060546875,15.402292251586914,411.3222351074219,6.526926517486572,433.2697448730469,4.616062164306641,1.000000429485226e-05,0.0
0.6134601831436157,103.57894897460938,1000.0,-0.7212024331092834,84.52631378173828,1000.0,18.0,4.999999873689376e-06,38000.0,-0.04732128232717514,-0.009718693792819977,0.0009735823841765523,0.00015023507876321673,0.047011710703372955,0.2673753499984741,0.039208799600601196,3.9319331645965576,5533.40625,14.267288208007812,309.5699157714844,6.418337821960449,330.27325439453125,6.055591583251953,1.000000429485226e-05,0.0
1.17743980884552,107.0250015258789,1000.0,-0.22778567671775818,89.05000305175781,1000.0,19.0,4.999999873689376e-06,40000.0,-0.061589788645505905,-0.014268506318330765,0.0013268395559862256,0.0003532571718096733,0.062099333852529526,0.3463976979255676,0.0790223479270935,4.3683695793151855,5896.0107421875,16.342792510986328,339.76702880859375,6.464936256408691,362.5923767089844,5.515835762023926,1.000000429485226e-05,0.0
1.7085574865341187,106.88095092773438,1000.0,0.5793131589889526,87.28571319580078,1000.0,20.0,4.999999873689376e-06,42000.0,-0.07350587099790573,-0.011916082352399826,0.0015711617888882756,0.00024432223290205,0.0744301900267601,0.38027071952819824,0.033873021602630615,4.772296905517578,6261.7568359375,15.34441089630127,343.3152160644531,7.056567668914795,365.7327880859375,5.468473434448242,1.000000429485226e-05,0.0
2.389568567276001,104.59091186523438,1000.0,1.281900405883789,87.68181610107422,1000.0,21.0,4.999999873689376e-06,44000.0,-0.08540144562721252,-0.011895574629306793,0.0016425304347649217,7.136864587664604e-05,0.08589157462120056,0.4154609739780426,0.03519025444984436,5.046989917755127,6643.7841796875,14.754358291625977,360.4901123046875,6.752243518829346,382.01507568359375,5.235395431518555,1.000000429485226e-05,0.0
2.9000916481018066,105.52173614501953,1000.0,2.1721551418304443,89.86956787109375,1000.0,22.0,4.999999873689376e-06,46000.0,-0.10385354608297348,-0.018452100455760956,0.0018705566180869937,0.00022802618332207203,0.10390322655439377,0.45507320761680603,0.03961223363876343,5.214418888092041,7011.49267578125,14.207901000976562,346.4635925292969,7.005900859832764,367.69537353515625,5.4392852783203125,1.000000429485226e-05,0.0
3.692718505859375,103.04166412353516,1000.0,2.908709764480591,90.5,1000.0,23.0,4.999999873689376e-06,48000.0,-0.12560772895812988,-0.021754182875156403,0.002253481652587652,0.0003829250345006585,0.12695904076099396,0.4990138113498688,0.043940603733062744,5.396167278289795,7384.4638671875,16.487743377685547,344.16461181640625,12.290319442749023,372.9622497558594,5.362473011016846,1.000000429485226e-05,0.0
4.450088024139404,103.37999725341797,1000.0,3.746999740600586,87.23999786376953,1000.0,24.0,4.999999873689376e-06,50000.0,-0.159624844789505,-0.03401711583137512,0.0024598254822194576,0.00020634382963180542,0.1600843071937561,0.5452976226806641,0.04628381133079529,5.4932451248168945,7749.24169921875,14.490859985351562,343.7571105957031,6.491540908813477,364.7574157714844,5.483096122741699,1.000000429485226e-05,0.0
5.442617893218994,106.81999969482422,1000.0,4.4785847663879395,88.73076629638672,1000.0,25.0,4.999999873689376e-06,52000.0,-0.18897922337055206,-0.029354378581047058,0.002651055110618472,0.00019122962839901447,0.19057171046733856,0.5567071437835693,0.011409521102905273,5.534624099731445,8149.876953125,16.785364151000977,375.97320556640625,7.846488952636719,400.6239013671875,4.992213249206543,1.000000429485226e-05,0.0
6.4165167808532715,108.16000366210938,1000.0,4.862616062164307,91.03704071044922,1000.0,26.0,4.999999873689376e-06,54000.0,-0.2176544964313507,-0.028675273060798645,0.002964735496789217,0.0003136803861707449,0.2197600156068802,0.551669180393219,-0.005037963390350342,5.5804314613342285,8540.7119140625,14.243156433105469,369.87353515625,6.690455913543701,390.8245544433594,5.1173858642578125,1.000000429485226e-05,0.0
7.348018646240234,111.12000274658203,1000.0,5.354910850524902,89.78571319580078,1000.0,27.0,4.999999873689376e-06,56000.0,-0.23653775453567505,-0.01888325810432434,0.003152231452986598,0.00018749595619738102,0.24178914725780487,0.536839485168457,-0.014829695224761963,5.615241050720215,8915.318359375,13.629731178283691,354.9220275878906,6.023962020874023,374.5928039550781,5.339130878448486,1.000000429485226e-05,0.0
8.382194519042969,108.94000244140625,1000.0,6.082353591918945,92.72413635253906,1000.0,28.0,4.999999873689376e-06,58000.0,-0.2579609453678131,-0.02142319083213806,0.0034054117277264595,0.0002531802747398615,0.2619835138320923,0.5311529636383057,-0.005686521530151367,5.7412800788879395,9232.0185546875,15.09363842010498,294.82147216796875,6.760071754455566,316.6922912597656,6.31527853012085,1.000000429485226e-05,0.0
9.46163558959961,111.37999725341797,1000.0,6.687646865844727,93.5,1000.0,29.0,4.999999873689376e-06,60000.0,-0.2829291820526123,-0.024968236684799194,0.0036545139737427235,0.00024910224601626396,0.287196546792984,0.527665376663208,-0.0034875869750976562,5.899807453155518,9614.3525390625,15.80782699584961,359.47125244140625,7.022846221923828,382.3204650878906,5.231213569641113,1.000000429485226e-05,0.0
10.756386756896973,114.26000213623047,1000.0,7.19055700302124,94.09677124023438,1000.0,30.0,4.999999873689376e-06,62000.0,-0.30443620681762695,-0.02150702476501465,0.0037778622936457396,0.0001233483199030161,0.3107360899448395,0.506662905216217,-0.021002471446990967,6.017606258392334,9965.1640625,15.529759407043457,328.4224548339844,6.829354286193848,350.7987976074219,5.701273441314697,1.000000429485226e-05,0.0
12.523215293884277,116.26000213623047,1000.0,7.847156047821045,91.96875,1000.0,31.0,4.999999873689376e-06,64000.0,-0.32973918318748474,-0.025302976369857788,0.003963573835790157,0.00018571154214441776,0.33497169613838196,0.5020715594291687,-0.00459134578704834,6.132194519042969,10334.5625,14.228025436401367,349.28790283203125,5.84998893737793,369.3842468261719,5.4144158363342285,1.000000429485226e-05,0.0
13.472333908081055,118.83999633789062,1000.0,8.343269348144531,89.18181610107422,1000.0,32.0,4.999999873689376e-06,66000.0,-0.35089898109436035,-0.02115979790687561,0.00398606900125742,2.2495165467262268e-05,0.35695645213127136,0.5184398889541626,0.016368329524993896,6.150627136230469,10639.5751953125,15.370891571044922,282.67681884765625,6.938051223754883,305.0037536621094,6.557296276092529,1.000000429485226e-05,0.0
14.48754596710205,123.5999984741211,1000.0,8.928976058959961,87.64705657958984,1000.0,33.0,4.999999873689376e-06,68000.0,-0.36824527382850647,-0.017346292734146118,0.00419392017647624,0.00020785117521882057,0.37621188163757324,0.5263146758079529,0.007874786853790283,6.165077209472656,11034.8916015625,16.215673446655273,371.70196533203125,7.36701774597168,395.3027648925781,5.059413433074951,1.000000429485226e-05,0.0
15.481985092163086,114.69999694824219,1000.0,9.39976692199707,85.14286041259766,1000.0,34.0,4.999999873689376e-06,70000.0,-0.391885370016098,-0.023640096187591553,0.004309538751840591,0.00011561857536435127,0.3987390398979187,0.5425844788551331,0.016269803047180176,6.224633693695068,11429.8076171875,14.231071472167969,373.5943603515625,7.061465740203857,394.9044494628906,5.064516067504883,1.000000429485226e-05,0.0
16.251258850097656,112.18000030517578,1000.0,9.918399810791016,85.61111450195312,1000.0,35.0,4.999999873689376e-06,72000.0,-0.4099876582622528,-0.018102288246154785,0.004481594078242779,0.00017205532640218735,0.41787004470825195,0.5533443689346313,0.010759890079498291,6.359081268310547,11778.9169921875,14.705070495605469,328.0914001464844,6.2843217849731445,349.0982360839844,5.72904634475708,1.000000429485226e-05,0.0
17.07073402404785,108.81999969482422,1000.0,10.274927139282227,85.89189147949219,1000.0,36.0,4.999999873689376e-06,74000.0,-0.4208444356918335,-0.010856777429580688,0.004769895691424608,0.00028830161318182945,0.43102791905403137,0.563418447971344,0.010074079036712646,6.537116527557373,12111.0341796875,14.49819564819336,311.1573791503906,6.43264102935791,332.1054382324219,6.022183895111084,1.000000429485226e-05,0.0
17.937437057495117,103.4000015258789,1000.0,10.7354154586792,85.13157653808594,1000.0,37.0,4.999999873689376e-06,76000.0,-0.42863929271698,-0.007794857025146484,0.004823763854801655,5.3868163377046585e-05,0.4390856623649597,0.5655446648597717,0.0021262168884277344,6.7061285972595215,12491.8671875,15.280860900878906,358.0838623046875,7.4409284591674805,380.8226013183594,5.251789093017578,1.000000429485226e-05,0.0
18.819908142089844,93.66000366210938,1000.0,11.115609169006348,83.79486846923828,1000.0,38.0,4.999999873689376e-06,78000.0,-0.43619316816329956,-0.00755387544631958,0.004846757743507624,2.2993888705968857e-05,0.44567519426345825,0.5459102988243103,-0.019634366035461426,6.858027935028076,12883.4013671875,14.11378002166748,369.9133605957031,7.4750752449035645,391.5196838378906,5.10830020904541,1.000000429485226e-05,0.0
19.66214942932129,90.18000030517578,1000.0,11.449546813964844,83.57499694824219,1000.0,39.0,4.999999873689376e-06,80000.0,-0.4471516013145447,-0.010958433151245117,0.005035681650042534,0.0001889239065349102,0.4580278992652893,0.537767231464386,-0.008143067359924316,6.9182538986206055,13282.7490234375,15.824573516845703,376.88726806640625,6.60726261138916,399.3363342285156,5.008309841156006,1.000000429485226e-05,0.0
20.523021697998047,89.62000274658203,1000.0,11.765743255615234,85.31707000732422,1000.0,40.0,4.999999873689376e-06,82000.0,-0.46372804045677185,-0.016576439142227173,0.004987915512174368,-4.776613786816597e-05,0.47321808338165283,0.5256267189979553,-0.012140512466430664,6.910543918609619,13705.326171875,14.439064025878906,400.08489990234375,8.024362564086914,422.5654296875,4.732994556427002,1.000000429485226e-05,0.0
21.260692596435547,87.45999908447266,1000.0,12.157218933105469,86.02381134033203,1000.0,41.0,4.999999873689376e-06,84000.0,-0.48275041580200195,-0.019022375345230103,0.005128647666424513,0.00014073215425014496,0.4926612377166748,0.5240427255630493,-0.0015839934349060059,6.882001876831055,14081.5732421875,14.844367980957031,354.52911376953125,6.841602325439453,376.2322692871094,5.3158650398254395,1.000000429485226e-05,0.0
22.160938262939453,82.36000061035156,1000.0,12.48708724975586,87.53488159179688,1000.0,42.0,4.999999873689376e-06,86000.0,-0.5018661618232727,-0.019115746021270752,0.005171392112970352,4.274444654583931e-05,0.5114713907241821,0.5038785338401794,-0.020164191722869873,6.823239326477051,14466.3486328125,14.522354125976562,361.63482666015625,8.58782958984375,384.7635192871094,5.197998046875,1.000000429485226e-05,0.0
22.869565963745117,77.5999984741211,1000.0,12.738750457763672,88.84091186523438,1000.0,43.0,4.999999873689376e-06,88000.0,-0.5150772929191589,-0.01321113109588623,0.005172735545784235,1.3434328138828278e-06,0.5261791944503784,0.5011797547340393,-0.0026987791061401367,6.77106237411499,14815.544921875,14.309098243713379,328.6770935058594,6.176300525665283,349.179443359375,5.7277140617370605,1.000000429485226e-05,0.0
23.439085006713867,77.58000183105469,1000.0,13.11130142211914,87.77777862548828,1000.0,44.0,4.999999873689376e-06,90000.0,-0.5257480144500732,-0.010670721530914307,0.005284114275127649,0.0001113787293434143,0.5367583632469177,0.5113555788993835,0.010175824165344238,6.751814365386963,15161.6318359375,14.5508394241333,323.6616516113281,7.847699165344238,346.0766906738281,5.7790656089782715,1.000000429485226e-05,0.0
24.0300350189209,74.27999877929688,1000.0,13.404129981994629,90.4565200805664,1000.0,45.0,4.999999873689376e-06,92000.0,-0.5347321629524231,-0.008984148502349854,0.005271078087389469,-1.303618773818016e-05,0.5469828844070435,0.5178623199462891,0.006506741046905518,6.82893180847168,15538.4287109375,14.4865140914917,355.6127014160156,6.665931701660156,376.7826232910156,5.30810022354126,1.000000429485226e-05,0.0
24.44977378845215,74.0999984741211,1000.0,13.699530601501465,89.46808624267578,1000.0,46.0,4.999999873689376e-06,94000.0,-0.5479742884635925,-0.013242125511169434,0.005382418632507324,0.00011134054511785507,0.5591065883636475,0.5192420482635498,0.0013797283172607422,6.909060955047607,15967.3701171875,14.038542747497559,409.20794677734375,5.665679454803467,428.9295654296875,4.6627702713012695,1.000000429485226e-05,0.0
24.993303298950195,70.69999694824219,1000.0,13.977627754211426,88.47916412353516,1000.0,47.0,4.999999873689376e-06,96000.0,-0.5645490884780884,-0.01657480001449585,0.00561591237783432,0.00023349374532699585,0.5755138397216797,0.519420862197876,0.00017881393432617188,6.977767467498779,16333.82421875,13.63211727142334,346.91387939453125,5.881494522094727,366.4440612792969,5.457858562469482,1.000000429485226e-05,0.0
25.042665481567383,70.63999938964844,1000.0,14.14254093170166,88.36734771728516,1000.0,48.0,4.999999873689376e-06,98000.0,-0.576188862323761,-0.011639773845672607,0.005619795992970467,3.883615136146545e-06,0.5877478718757629,0.5240494608879089,0.004628598690032959,6.98922872543335,16775.009765625,14.346060752868652,419.2831115722656,7.527613639831543,441.1741943359375,4.533356666564941,1.000000429485226e-05,0.0
25.17801284790039,67.94000244140625,1000.0,14.410340309143066,86.5999984741211,1000.0,49.0,4.999999873689376e-06,100000.0,-0.5804572701454163,-0.0042684078216552734,0.005693263374269009,7.346738129854202e-05,0.5944280028343201,0.5414978861808777,0.01744842529296875,6.931959629058838,17186.708984375,14.134645462036133,390.86090087890625,6.674051284790039,411.68670654296875,4.858063220977783,1.000000429485226e-05,0.0
25.33623504638672,66.5,1000.0,14.998976707458496,87.9800033569336,1000.0,50.0,4.999999873689376e-06,102000.0,-0.5863931179046631,-0.005935847759246826,0.005925522185862064,0.00023225881159305573,0.5998925566673279,0.5557886362075806,0.01429075002670288,6.838434219360352,17521.876953125,14.080648422241211,315.191650390625,5.86693811416626,335.15618896484375,5.967367172241211,1.000000429485226e-05,0.0
25.541627883911133,64.62000274658203,1000.0,15.632006645202637,89.0999984741211,1000.0,51.0,4.999999873689376e-06,104000.0,-0.5873811841011047,-0.0009880661964416504,0.005975807551294565,5.028536543250084e-05,0.6015276312828064,0.5543886423110962,-0.001399993896484375,6.677243709564209,17834.15625,15.37382698059082,289.63653564453125,7.240614891052246,312.2687683105469,6.4047393798828125,1.000000429485226e-05,0.0
25.743009567260742,62.34000015258789,1000.0,16.262496948242188,90.9800033569336,1000.0,52.0,4.999999873689376e-06,106000.0,-0.5882985591888428,-0.0009173750877380371,0.006008509546518326,3.2701995223760605e-05,0.603793203830719,0.5462349653244019,-0.008153676986694336,6.538570404052734,18178.30859375,14.753829002380371,323.3122863769531,6.0577287673950195,344.1408996582031,5.811573028564453,1.000000429485226e-05,0.0
25.923036575317383,64.26000213623047,1000.0,16.83794403076172,92.80000305175781,1000.0,53.0,4.999999873689376e-06,108000.0,-0.5931747555732727,-0.004876196384429932,0.006161626894026995,0.0001531173475086689,0.6075265407562256,0.5608882904052734,0.014653325080871582,6.413784027099609,18615.541015625,14.774003028869629,416.1300354003906,6.299068450927734,437.21990966796875,4.574357032775879,1.000000429485226e-05,0.0
25.975046157836914,64.94000244140625,1000.0,17.504236221313477,93.91999816894531,1000.0,54.0,4.999999873689376e-06,110000.0,-0.5979750752449036,-0.004800319671630859,0.006141133606433868,-2.0493287593126297e-05,0.6114199161529541,0.565811276435852,0.004922986030578613,6.257839679718018,18965.546875,13.860579490661621,330.0587463378906,6.06025505065918,349.9960632324219,5.714349746704102,1.000000429485226e-05,0.0
26.144216537475586,64.30000305175781,1000.0,18.665990829467773,93.91999816894531,1000.0,55.0,4.999999873689376e-06,112000.0,-0.6027341485023499,-0.004759073257446289,0.00623925868421793,9.812507778406143e-05,0.6175661087036133,0.5913167595863342,0.025505483150482178,6.162591934204102,19329.244140625,14.754748344421387,342.7334899902344,6.178581237792969,363.68328857421875,5.499290466308594,1.000000429485226e-05,0.0
26.08074188232422,65.45999908447266,1000.0,19.16095542907715,96.04000091552734,1000.0,56.0,4.999999873689376e-06,114000.0,-0.6062459945678711,-0.0035118460655212402,0.00622138287872076,-1.7875805497169495e-05,0.6205623745918274,0.6046339869499207,0.013317227363586426,6.121948719024658,19653.35546875,14.508550643920898,302.3214416503906,7.253536224365234,324.10076904296875,6.170920372009277,1.000000429485226e-05,0.0
26.105937957763672,69.4800033569336,1000.0,19.69762420654297,97.58000183105469,1000.0,57.0,4.999999873689376e-06,116000.0,-0.6066902875900269,-0.0004442930221557617,0.006300321314483881,7.893843576312065e-05,0.621521532535553,0.6382744908332825,0.033640503883361816,6.179055213928223,20005.318359375,13.87411117553711,330.5257263183594,7.5383381843566895,351.9549865722656,5.682545185089111,1.000000429485226e-05,0.0
26.222047805786133,67.73999786376953,1000.0,20.23019027709961,94.63999938964844,1000.0,58.0,4.999999873689376e-06,118000.0,-0.6092751026153564,-0.00258481502532959,0.0062736752443015575,-2.6646070182323456e-05,0.6230953931808472,0.6420618891716003,0.003787398338317871,6.274129867553711,20407.390625,12.947195053100586,383.0495910644531,6.044408798217773,402.0582275390625,4.9744038581848145,1.000000429485226e-05,0.0
26.245847702026367,69.0999984741211,1000.0,20.900972366333008,87.83999633789062,1000.0,59.0,4.999999873689376e-06,120000.0,-0.6089732646942139,0.0003018379211425781,0.006472979672253132,0.00019930442795157433,0.6241413354873657,0.6506474018096924,0.008585512638092041,6.325448989868164,20864.962890625,14.871521949768066,436.27777099609375,6.393258094787598,457.5599365234375,4.371012210845947,1.000000429485226e-05,0.0
26.46209716796875,68.4800033569336,1000.0,21.464006423950195,82.0199966430664,1000.0,60.0,4.999999873689376e-06,122000.0,-0.6129432320594788,-0.003969967365264893,0.0064301034435629845,-4.28762286901474e-05,0.6276028156280518,0.6690501570701599,0.01840275526046753,6.410520076751709,21239.697265625,14.287826538085938,353.6917724609375,6.72399377822876,374.7220153808594,5.337289810180664,1.000000429485226e-05,0.0
26.567123413085938,69.5,1000.0,22.077157974243164,83.0,1000.0,61.0,4.999999873689376e-06,124000.0,-0.6140850782394409,-0.0011418461799621582,0.006497069261968136,6.696581840515137e-05,0.6296133399009705,0.7060207724571228,0.03697061538696289,6.4444355964660645,21654.109375,13.695462226867676,393.5751037597656,7.117489814758301,414.40496826171875,4.826196670532227,1.000000429485226e-05,0.0
26.6285343170166,72.27999877929688,1000.0,22.624351501464844,82.0199966430664,1000.0,62.0,4.999999873689376e-06,126000.0,-0.6189863085746765,-0.004901230335235596,0.00656038336455822,6.331410259008408e-05,0.6353399157524109,0.722388505935669,0.016367733478546143,6.434749603271484,22058.009765625,14.29656982421875,383.0026550292969,6.570647716522217,403.88726806640625,4.951877117156982,1.000000429485226e-05,0.0
26.907102584838867,73.23999786376953,1000.0,23.140825271606445,83.5199966430664,1000.0,63.0,4.999999873689376e-06,128000.0,-0.6243293881416321,-0.005343079566955566,0.006762695498764515,0.000202312134206295,0.639517605304718,0.734118640422821,0.0117301344871521,6.35888147354126,22516.330078125,13.461738586425781,438.7991638183594,6.03250789642334,458.309814453125,4.363860130310059,1.000000429485226e-05,0.0
27.013620376586914,73.4000015258789,1000.0,23.711172103881836,84.54000091552734,1000.0,64.0,4.999999873689376e-06,130000.0,-0.631037712097168,-0.006708323955535889,0.006660551764070988,-0.00010214373469352722,0.6455405354499817,0.740063488483429,0.00594484806060791,6.314212322235107,22913.435546875,14.686481475830078,376.69964599609375,5.69344425201416,397.09613037109375,5.036563873291016,1.000000429485226e-05,0.0
27.266862869262695,70.55999755859375,1000.0,24.308847427368164,86.26000213623047,1000.0,65.0,4.999999873689376e-06,132000.0,-0.6349468231201172,-0.003909111022949219,0.006640796083956957,-1.9755680114030838e-05,0.6510066390037537,0.7560808658599854,0.016017377376556396,6.243466854095459,23320.236328125,13.755385398864746,387.4075622558594,5.609988212585449,406.78936767578125,4.916549205780029,1.000000429485226e-05,0.0
27.301986694335938,73.36000061035156,1000.0,24.725353240966797,85.22000122070312,1000.0,66.0,4.999999873689376e-06,134000.0,-0.6368532180786133,-0.0019063949584960938,0.006711799185723066,7.100310176610947e-05,0.6525835394859314,0.7147795557975769,-0.04130131006240845,6.156627178192139,23726.302734375,15.633183479309082,383.1585693359375,7.247322082519531,406.05767822265625,4.925408840179443,1.000000429485226e-05,0.0
27.467073440551758,68.95999908447266,1000.0,25.217182159423828,87.05999755859375,1000.0,67.0,4.999999873689376e-06,136000.0,-0.6353344917297363,0.0015187263488769531,0.006674984470009804,-3.681471571326256e-05,0.6525496244430542,0.7449916005134583,0.030212044715881348,6.112565517425537,24066.869140625,15.03921890258789,319.6153869628906,5.879870414733887,340.5506591796875,5.8728413581848145,1.000000429485226e-05,0.0
