Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Misc/Alpha,Misc/FinalStepNorm,Misc/gradient_norm,Misc/xHx,Misc/H_inv_g,Misc/AcceptanceStep,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std
-1.8384301662445068,75.3125,1000.0,0.0,1.4130620956420898,0.00039211829425767064,10.0,1.0005868673324585,1.0005868673324585,1.0005868673324585,0.00041489361319690943,0.0,0.9941713809967041,20000.0,-0.01227609533816576,-0.01227609533816576,-2.403259280470138e-08,0.006287147291004658,0.006287147291004658,-0.01407777238637209,3.0470383167266846,3.0470383167266846,-0.008387411944568157,31.926868438720703,22.329328536987305,9.597054481506348,31.926401138305664,626.4407958984375,1.1106178760528564,0.26103702187538147,0.09563878178596497,0.016214381903409958,0.2350376397371292,1.0,0.03599999472498894,0.03599999472498894,0.03599999472498894,0.0
-0.8909558057785034,87.65625,1000.0,1.0,1.4095029830932617,0.0004051065188832581,10.0,0.9992187023162842,0.9992187023162842,0.9992187023162842,0.0005524609005078673,0.0,0.9906218647956848,40000.0,-0.016979554668068886,-0.004703459329903126,5.531310964812519e-09,0.0033564355690032244,-0.0029307117220014334,-0.03929446265101433,2.013296604156494,-1.0337417125701904,1.730343222618103,66.16211700439453,23.934114456176758,10.285417556762695,34.21956253051758,584.4610595703125,0.8031913042068481,0.238312229514122,0.12874235212802887,0.03100215643644333,0.2967067062854767,1.0,0.07104109227657318,0.07104109227657318,0.07104109227657318,0.0
-0.2577454149723053,78.375,1000.0,2.0,1.402200698852539,0.000428783823736012,10.0,0.9991224408149719,0.9991224408149719,0.9991224408149719,0.0006205139798112214,0.0,0.9834608435630798,60000.0,-0.015508015640079975,0.0014715390279889107,-9.107589349355294e-09,0.00619855709373951,0.002842121524736285,-0.032011017203330994,1.5355132818222046,-0.47778332233428955,3.836815118789673,98.8990478515625,22.690401077270508,10.029668807983398,32.720088958740234,611.2453002929688,0.8873977065086365,0.24291415512561798,0.12359429895877838,0.025397632271051407,0.2737375795841217,1.0,0.10601331293582916,0.10601331293582916,0.10601331293582916,0.0
1.0052156448364258,82.9000015258789,1000.0,3.0,1.3998180627822876,0.0004261355206836015,10.0,1.0005649328231812,1.0005649328231812,1.0005649328231812,0.00039938357076607645,0.0,0.9810889363288879,80000.0,-0.015238676220178604,0.000269339419901371,-1.6593933338526767e-08,0.005559085868299007,-0.0006394712254405022,0.007846609689295292,2.2982563972473145,0.7627431154251099,3.7605714797973633,136.50672912597656,27.0413818359375,10.548547744750977,37.58995056152344,532.05712890625,0.9424793124198914,0.252603143453598,0.10147486627101898,0.022515736520290375,0.2680198550224304,1.0,0.1410290002822876,0.1410290002822876,0.1410290002822876,0.0
2.34356427192688,93.83999633789062,1000.0,4.0,1.3878936767578125,0.00041232528747059405,10.0,1.0000828504562378,1.0000828504562378,1.0000828504562378,5.855603740201332e-05,0.0,0.969541609287262,100000.0,-0.014838787727057934,0.0003998884931206703,8.306503218591388e-08,0.008960799314081669,0.0034017134457826614,0.06851204484701157,2.4738173484802246,0.17556095123291016,4.9421844482421875,169.51832580566406,23.444501876831055,9.547094345092773,32.991615295410156,606.2146606445312,0.9340588450431824,0.25834742188453674,0.11139901727437973,0.02292352356016636,0.27658575773239136,1.0,0.17620183527469635,0.17620183527469635,0.17620183527469635,0.0
4.054636001586914,85.55999755859375,1000.0,5.0,1.3636493682861328,0.0004536049091257155,10.0,1.0006898641586304,1.0006898641586304,1.0006898641586304,0.00048772335867397487,0.0,0.9464195370674133,120000.0,-0.014748013578355312,9.077414870262146e-05,3.290176353587526e-09,0.008697325363755226,-0.0002634739503264427,0.13393951952457428,1.5837743282318115,-0.8900430202484131,5.744495391845703,202.1206512451172,22.753662109375,9.834035873413086,32.58771514892578,613.7282104492188,0.9215822219848633,0.23880812525749207,0.12535984814167023,0.023548414930701256,0.2591283917427063,1.0,0.21136723458766937,0.21136723458766937,0.21136723458766937,0.0
6.409397602081299,82.81999969482422,1000.0,6.0,1.337977409362793,0.0004272657388355583,10.0,0.9983198642730713,0.9983198642730713,0.9983198642730713,0.0011880353558808565,0.0,0.9223539233207703,140000.0,-0.014811244793236256,-6.32312148809433e-05,9.441375681262798e-09,0.01129270438104868,0.002595379017293453,0.2647881805896759,1.7860931158065796,0.20231878757476807,5.098374843597412,235.085693359375,22.723278045654297,10.223807334899902,32.94710159301758,607.03369140625,0.9063698053359985,0.24878622591495514,0.13323679566383362,0.0243455171585083,0.2744864225387573,1.0,0.24647533893585205,0.24647533893585205,0.24647533893585205,0.0
8.540987968444824,62.7400016784668,1000.0,7.0,1.319307804107666,0.0003967499651480466,10.0,1.00041925907135,1.00041925907135,1.00041925907135,0.0002965452440548688,0.0,0.9052028656005859,160000.0,-0.01553371176123619,-0.0007224669679999352,-7.03334777085729e-08,0.013403026387095451,0.002110322006046772,0.3503354787826538,1.924619436264038,0.1385263204574585,5.643123626708984,271.0777587890625,26.059158325195312,9.915131568908691,35.97431564331055,555.9522094726562,0.8704215288162231,0.2616969645023346,0.13970805704593658,0.02639797329902649,0.3006554841995239,1.0,0.2810211777687073,0.2810211777687073,0.2810211777687073,0.0
10.675263404846191,68.72000122070312,1000.0,8.0,1.3016382455825806,0.0003908012295141816,10.0,0.9986445307731628,0.9986445307731628,0.9986445307731628,0.0009584474610164762,0.0,0.8894147872924805,180000.0,-0.014405128546059132,0.0011285832151770592,8.31604012319076e-08,0.01377840992063284,0.00037538353353738785,0.48896631598472595,1.7192872762680054,-0.20533215999603271,5.935375213623047,314.11029052734375,31.247838973999023,11.756648063659668,43.004512786865234,465.0674743652344,0.9155703783035278,0.2612333297729492,0.13684482872486115,0.023858675733208656,0.28532299399375916,1.0,0.315322607755661,0.315322607755661,0.315322607755661,0.0
11.768819808959961,68.5999984741211,1000.0,9.0,1.2854942083358765,0.0004136950010433793,10.0,0.9987918734550476,0.9987918734550476,0.9987918734550476,0.000854316633194685,0.0,0.875268280506134,200000.0,-0.017117982730269432,-0.0027128541842103004,7.915496524901755e-08,0.014082981273531914,0.00030457135289907455,0.5526147484779358,1.609309434890747,-0.1099778413772583,5.745125770568848,353.5841979980469,27.114482879638672,12.335494995117188,39.45000457763672,506.9708251953125,0.7706891298294067,0.23847514390945435,0.20718227326869965,0.03367219120264053,0.3094310164451599,1.0,0.34943610429763794,0.34943610429763794,0.34943610429763794,0.0
13.025211334228516,64.0,1000.0,10.0,1.2677375078201294,0.0003980020119342953,10.0,0.9991226196289062,0.9991226196289062,0.9991226196289062,0.0006204296951182187,0.0,0.860027015209198,220000.0,-0.015725158154964447,0.001392824575304985,-4.5299529460862686e-08,0.015072670765221119,0.0009896894916892052,0.716696560382843,1.4361965656280518,-0.1731128692626953,6.356232643127441,397.22509765625,31.70456314086914,11.912031173706055,43.61661911010742,458.54083251953125,0.8327797651290894,0.2573423385620117,0.16457204520702362,0.02883828803896904,0.30901604890823364,1.0,0.3832707703113556,0.3832707703113556,0.3832707703113556,0.0
14.999459266662598,65.80000305175781,1000.0,11.0,1.2450798749923706,0.00036165228812024,10.0,0.9995818138122559,0.9995818138122559,0.9995818138122559,0.0002957303950097412,0.0,0.8407168984413147,240000.0,-0.014159555546939373,0.001565602608025074,-1.9836425835251248e-08,0.017842618748545647,0.0027699479833245277,0.912147045135498,1.4198542833328247,-0.01634228229522705,6.444103717803955,438.58319091796875,30.8176326751709,10.523001670837402,41.34065246582031,483.7853088378906,0.9169153571128845,0.2713389992713928,0.1393061727285385,0.023788735270500183,0.29592591524124146,1.0,0.416940301656723,0.416940301656723,0.416940301656723,0.0
16.481338500976562,66.54000091552734,1000.0,12.0,1.2175356149673462,0.0003612664877437055,10.0,1.0001955032348633,1.0001955032348633,1.0001955032348633,0.00013818549632560462,0.0,0.817814290523529,260000.0,-0.015014320611953735,-0.0008547650650143623,2.6226043559063328e-08,0.022635577246546745,0.004792958498001099,0.9480032324790955,1.5667222738265991,0.14686799049377441,6.399436950683594,473.3717041015625,25.278512954711914,9.492486953735352,34.77101516723633,575.1917114257812,0.8575243353843689,0.2781120836734772,0.1534098982810974,0.027197998017072678,0.3243197202682495,1.0,0.45050281286239624,0.45050281286239624,0.45050281286239624,0.0
18.037063598632812,73.26000213623047,1000.0,13.0,1.1929206848144531,0.0003692115715239197,10.0,1.0004292726516724,1.0004292726516724,1.0004292726516724,0.0003035697154700756,0.0,0.7979249358177185,280000.0,-0.016299864277243614,-0.0012855436652898788,5.702972316612431e-08,0.023614443838596344,0.0009788665920495987,1.1344590187072754,1.6362290382385254,0.06950676441192627,6.5743608474731445,508.44305419921875,25.665719985961914,9.388444900512695,35.05418395996094,570.5453491210938,0.7935560941696167,0.2672080099582672,0.1905139535665512,0.03175956755876541,0.33672237396240234,1.0,0.48417407274246216,0.48417407274246216,0.48417407274246216,0.0
18.780166625976562,78.95999908447266,1000.0,14.0,1.1768795251846313,0.0003138856263831258,10.0,1.0012478828430176,1.0012478828430176,1.0012478828430176,0.00088238634634763,0.0,0.7851464152336121,300000.0,-0.015252267010509968,0.0010475972667336464,5.574226236149116e-08,0.02642648108303547,0.002812037244439125,1.306869387626648,1.6366019248962402,0.00037288665771484375,6.548388957977295,550.907470703125,30.920286178588867,11.528371810913086,42.44867706298828,471.1571960449219,0.8527221083641052,0.2947709262371063,0.15012766420841217,0.02750520035624504,0.3456823229789734,1.0,0.518089771270752,0.518089771270752,0.518089771270752,0.0
20.177316665649414,66.54000091552734,1000.0,15.0,1.1733826398849487,0.000299778621410951,10.0,1.0004183053970337,1.0004183053970337,1.0004183053970337,0.0002958146797027439,0.0,0.7824047207832336,320000.0,-0.015045353211462498,0.0002069137990474701,4.243850781904257e-08,0.024373682215809822,-0.002052798867225647,1.3838003873825073,1.4299646615982056,-0.20663726329803467,6.646853923797607,588.07958984375,27.71405601501465,9.440431594848633,37.15450668334961,538.2926635742188,0.8630749583244324,0.2964368760585785,0.14331986010074615,0.02684929035604,0.34346604347229004,1.0,0.551866888999939,0.551866888999939,0.551866888999939,0.0
20.529869079589844,64.81999969482422,1000.0,16.0,1.159936547279358,0.000321872066706419,10.0,0.9995236396789551,0.9995236396789551,0.9995236396789551,0.00033683760557323694,0.0,0.7722195982933044,340000.0,-0.015667317435145378,-0.0006219642236828804,-3.0803679607060985e-08,0.024298766627907753,-7.491558790206909e-05,1.4417167901992798,1.4342085123062134,0.0042438507080078125,7.080514907836914,626.9053344726562,27.978378295898438,10.831106185913086,38.80950164794922,515.3377075195312,0.8366172313690186,0.2969294786453247,0.13794152438640594,0.028574343770742416,0.3549167215824127,1.0,0.5854784846305847,0.5854784846305847,0.5854784846305847,0.0
21.312915802001953,58.560001373291016,1000.0,17.0,1.1389671564102173,0.00033045397140085697,10.0,0.9998726844787598,0.9998726844787598,0.9998726844787598,9.0053777967114e-05,0.0,0.75629061460495,360000.0,-0.01493751723319292,0.0007298002019524574,-8.296966669263384e-09,0.029867900535464287,0.005569133907556534,1.6038219928741455,1.265323519706726,-0.1688849925994873,6.855934143066406,663.3436279296875,27.04568099975586,9.376441955566406,36.42214584350586,549.116455078125,0.8292143940925598,0.28709354996681213,0.16083860397338867,0.029086817055940628,0.34622350335121155,1.0,0.6187525391578674,0.6187525391578674,0.6187525391578674,0.0
22.218835830688477,56.68000030517578,1000.0,18.0,1.124302625656128,0.0003259786462876946,10.0,1.000545859336853,1.000545859336853,1.000545859336853,0.000385952735086903,0.0,0.7452742457389832,380000.0,-0.015464619733393192,-0.0005271025002002716,2.479553273815327e-08,0.02751702256500721,-0.002350877970457077,1.7465358972549438,1.272710919380188,0.007387399673461914,6.859469413757324,701.3912353515625,27.21733856201172,10.81402587890625,38.03144454956055,525.880615234375,0.8456593751907349,0.28905484080314636,0.1654934138059616,0.02796654775738716,0.3418099284172058,1.0,0.6516774892807007,0.6516774892807007,0.6516774892807007,0.0
23.460615158081055,50.939998626708984,1000.0,19.0,1.1180155277252197,0.0003136123123113066,10.0,1.0002864599227905,1.0002864599227905,1.0002864599227905,0.00020247348584234715,0.0,0.7409651875495911,400000.0,-0.014466557651758194,0.0009980620816349983,-4.076957793586189e-08,0.031106868758797646,0.003589846193790436,1.840195655822754,1.1184090375900269,-0.15430188179016113,6.381737232208252,740.297607421875,28.73238754272461,10.15739631652832,38.88985824584961,514.2728881835938,0.9073829054832458,0.2942361533641815,0.1322110891342163,0.024291180074214935,0.3242690861225128,1.0,0.6841028332710266,0.6841028332710266,0.6841028332710266,0.0
24.312509536743164,56.63999938964844,1000.0,20.0,1.0986865758895874,0.00032882526284083724,10.0,0.9998584389686584,0.9998584389686584,0.9998584389686584,0.00010008471872424707,0.0,0.727118968963623,420000.0,-0.015212297439575195,-0.0007457397878170013,3.5619734717329266e-08,0.032449837774038315,0.0013429690152406693,1.9546748399734497,1.1841741800308228,0.0657651424407959,6.350662708282471,775.6470336914062,25.874286651611328,9.458645820617676,35.333030700683594,566.0426025390625,0.8482787609100342,0.2916254997253418,0.1315670609474182,0.02779410220682621,0.34378504753112793,1.0,0.7163023948669434,0.7163023948669434,0.7163023948669434,0.0
24.497325897216797,60.08000183105469,1000.0,21.0,1.0925213098526,0.00030940136639401317,10.0,1.001110553741455,1.001110553741455,1.001110553741455,0.0007852800190448761,0.0,0.722724437713623,440000.0,-0.01597602479159832,-0.0007637273520231247,4.248619234203943e-08,0.031219568103551865,-0.0012302696704864502,2.0098400115966797,1.168103814125061,-0.01607036590576172,6.579385757446289,812.5060424804688,26.316970825195312,10.523628234863281,36.84069061279297,542.8780517578125,0.8133592009544373,0.2903926372528076,0.13924887776374817,0.03023187443614006,0.3570288121700287,1.0,0.7484321594238281,0.7484321594238281,0.7484321594238281,0.0
24.462478637695312,60.619998931884766,1000.0,22.0,1.093288779258728,0.0002918433747254312,10.0,1.0007885694503784,1.0007885694503784,1.0007885694503784,0.0005575746763497591,0.0,0.7238022685050964,460000.0,-0.014343027956783772,0.0016329968348145485,-1.3351440841802287e-08,0.03381318226456642,0.002593614161014557,2.0949177742004395,1.1031855344772339,-0.06491827964782715,6.074243545532227,851.7904663085938,29.548290252685547,9.718734741210938,39.26704025268555,509.3330078125,0.9006583094596863,0.3069687485694885,0.1312926560640335,0.024655267596244812,0.34082716703414917,1.0,0.7805266976356506,0.7805266976356506,0.7805266976356506,0.0
24.720972061157227,58.779998779296875,1000.0,23.0,1.0901771783828735,0.0002982935984618962,10.0,0.999473512172699,0.999473512172699,0.999473512172699,0.0003722971596289426,0.0,0.7219861149787903,480000.0,-0.01604362018406391,-0.00170059222728014,-1.685619288593898e-08,0.02922322414815426,-0.004589958116412163,2.1549081802368164,1.191399097442627,0.08821356296539307,6.391915798187256,890.6591796875,28.670413970947266,10.181926727294922,38.85242462158203,514.7683715820312,0.8052200078964233,0.30324268341064453,0.12542583048343658,0.030846133828163147,0.37659621238708496,1.0,0.8125326633453369,0.8125326633453369,0.8125326633453369,0.0
