Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std
-0.1470714509487152,77.6500015258789,1000.0,0.0,1.4114770889282227,0.014944086782634258,40.0,0.9989596605300903,0.9989596605300903,0.9989596605300903,0.018994012847542763,0.00029940000968053937,0.9925696849822998,20000.0,-0.015867583453655243,-0.015867583453655243,0.2004450261592865,0.004908934701234102,0.004908934701234102,0.021773381158709526,2.247427463531494,2.247427463531494,-0.13317905366420746,293.5213623046875,134.82627868652344,158.69430541992188,293.5207214355469,68.13829040527344,0.03599999472498894,0.03599999472498894,0.03599999472498894,0.0
-0.009157759137451649,64.0999984741211,1000.0,1.0,1.3962690830230713,0.01929583214223385,40.0,0.9982397556304932,0.9982397556304932,0.9982397556304932,0.020582227036356926,0.00029880000511184335,0.9775909185409546,40000.0,-0.018819473683834076,-0.002951890230178833,0.4632943272590637,0.0044486187398433685,-0.0004603159613907337,0.006630046293139458,0.9188817143440247,-1.3285457491874695,-0.006971029564738274,570.5623779296875,130.26515197753906,146.73141479492188,276.99664306640625,72.20304107666016,0.0703577995300293,0.0703577995300293,0.0703577995300293,0.0
0.1939135044813156,72.0199966430664,1000.0,2.0,1.382365107536316,0.02203534170985222,21.0,0.9978293180465698,0.9978293180465698,0.9978293180465698,0.02151314727962017,0.0002982000005431473,0.9640969634056091,60000.0,-0.019756749272346497,-0.0009372755885124207,-0.15318644046783447,0.004833348095417023,0.0003847293555736542,0.026080749928951263,2.509974718093872,1.5910930037498474,1.9793416261672974,801.4639282226562,134.17831420898438,96.68281555175781,230.86122131347656,86.63213348388672,0.10497099161148071,0.10497099161148071,0.10497099161148071,0.0
1.2157729864120483,59.779998779296875,1000.0,3.0,1.3599611520767212,0.021730579435825348,25.0,1.0003389120101929,1.0003389120101929,1.0003389120101929,0.020286062732338905,0.0002975999959744513,0.9427792429924011,80000.0,-0.018425118178129196,0.0013316310942173004,0.015982408076524734,0.010967281647026539,0.006133933551609516,0.07825058698654175,1.7130486965179443,-0.7969260215759277,3.3104751110076904,1078.131103515625,128.46763610839844,148.16136169433594,276.62908935546875,72.29898071289062,0.13906186819076538,0.13906186819076538,0.13906186819076538,0.0
2.8031539916992188,63.2400016784668,1000.0,4.0,1.3338967561721802,0.02150583826005459,33.0,0.999339759349823,0.999339759349823,0.999339759349823,0.020330362021923065,0.0002969999914057553,0.9184914827346802,100000.0,-0.02275863289833069,-0.004333514720201492,-0.10276783257722855,0.012909641489386559,0.0019423598423600197,0.10582944005727768,1.8331712484359741,0.12012255191802979,2.594010353088379,1387.4832763671875,123.43248748779297,185.8705596923828,309.3031311035156,64.66149139404297,0.1731044203042984,0.1731044203042984,0.1731044203042984,0.0
4.148116111755371,60.560001373291016,1000.0,5.0,1.3135790824890137,0.021139781922101974,26.0,0.9994380474090576,0.9994380474090576,0.9994380474090576,0.020578907802700996,0.00029639998683705926,0.9000239968299866,120000.0,-0.021493563428521156,0.0012650694698095322,-0.0417587086558342,0.0154024139046669,0.002492772415280342,0.19885128736495972,1.5544275045394897,-0.2787437438964844,3.7340238094329834,1619.6943359375,127.60894012451172,104.55138397216797,232.16038513183594,86.1473388671875,0.2069730907678604,0.2069730907678604,0.2069730907678604,0.0
4.859099864959717,50.52000045776367,1000.0,6.0,1.2860684394836426,0.020015468820929527,20.0,1.00150465965271,1.00150465965271,1.00150465965271,0.020155465230345726,0.0002958000113721937,0.8756198883056641,140000.0,-0.02049916423857212,0.0009943991899490356,-0.30667510628700256,0.015115614980459213,-0.0002867989242076874,0.25315096974372864,1.4738022089004517,-0.08062529563903809,5.218608379364014,1951.1431884765625,131.594482421875,199.8160400390625,331.4109802246094,60.34803009033203,0.23996761441230774,0.23996761441230774,0.23996761441230774,0.0
5.525806903839111,38.97999954223633,1000.0,7.0,1.2671608924865723,0.02066795527935028,19.0,1.000276803970337,1.000276803970337,1.000276803970337,0.020126983523368835,0.00029520000680349767,0.8592348694801331,160000.0,-0.020918890833854675,-0.0004197265952825546,-0.13820329308509827,0.014811454340815544,-0.00030416063964366913,0.27992162108421326,1.4133574962615967,-0.06044471263885498,5.420538425445557,2211.785400390625,160.02975463867188,100.56366729736328,260.59368896484375,76.74783325195312,0.2710880637168884,0.2710880637168884,0.2710880637168884,0.0
6.03921365737915,43.81999969482422,1000.0,8.0,1.2468329668045044,0.02184179425239563,18.0,1.0007154941558838,1.0007154941558838,1.0007154941558838,0.0205374825745821,0.00029460000223480165,0.841992974281311,180000.0,-0.022533057257533073,-0.0016141664236783981,-0.14280828833580017,0.016136163845658302,0.0013247095048427582,0.3485330641269684,1.4657554626464844,0.052397966384887695,4.519445896148682,2401.054443359375,94.2271728515625,95.00402069091797,189.2313690185547,105.69071960449219,0.3012802004814148,0.3012802004814148,0.3012802004814148,0.0
7.382526874542236,47.720001220703125,1000.0,9.0,1.2276761531829834,0.020073218271136284,15.0,0.9997356534004211,0.9997356534004211,0.9997356534004211,0.019783517345786095,0.00029399999766610563,0.8260185718536377,200000.0,-0.021977556869387627,0.0005555003881454468,0.10455221682786942,0.023002447560429573,0.006866283714771271,0.4976714849472046,1.612967848777771,0.14721238613128662,5.3034491539001465,2624.699951171875,119.81839752197266,103.78557586669922,223.60414123535156,89.44377899169922,0.33114784955978394,0.33114784955978394,0.33114784955978394,0.0
