Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/TestEpRet,Metrics/TestEpCost,Metrics/TestEpLen,Train/Epoch,Train/LR,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward_critic,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost_critic,Time/Total,Time/Rollout,Time/Update,Time/Evaluate,Time/Epoch,Time/FPS,Value/alpha,Metrics/LagrangeMultiplier
-2.884340286254883,0.0,1000.0,0.13615983724594116,15.0,1000.0,0.0,0.0003000000142492354,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.12649536132812,56.143123626708984,2.742192506790161,25.22515106201172,84.12649536132812,23.773723602294922,0.20000000298023224,0.0010000000474974513
-2.2458088397979736,35.5,1000.0,-0.7620689868927002,7.5,1000.0,1.0,0.0003000000142492354,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.84197998046875,41.248558044433594,2.2226691246032715,11.081503868103027,54.566009521484375,36.652854919433594,0.20000000298023224,0.0010000000474974513
-2.427910089492798,33.0,1000.0,-2.9856975078582764,8.0,1000.0,2.0,0.0003000000142492354,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.40057373046875,23.236831665039062,1.2238759994506836,12.04301643371582,36.51129913330078,54.77756881713867,0.20000000298023224,0.0010000000474974513
-2.50423526763916,43.25,1000.0,-3.8102989196777344,6.0,1000.0,3.0,0.0003000000142492354,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0374755859375,23.067487716674805,1.2196030616760254,11.289901733398438,35.58439636230469,56.204410552978516,0.20000000298023224,0.0010000000474974513
-2.498159885406494,34.599998474121094,1000.0,-4.16140604019165,4.800000190734863,1000.0,4.0,0.0003000000142492354,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.82872009277344,22.298057556152344,1.155015230178833,11.275662422180176,34.73646545410156,57.57638168334961,0.20000000298023224,0.0010000000474974513
-2.0204076766967773,28.83333396911621,1000.0,-3.5243265628814697,7.166666507720947,1000.0,5.0,0.0003000000142492354,12000.0,-1.001927137374878,-1.001927137374878,0.0047181579284369946,0.0047181579284369946,0.7380423545837402,0.2183343470096588,0.2183343470096588,-0.06376674771308899,377.1574401855469,35.33296585083008,82.28516387939453,13.627095222473145,131.25750732421875,15.237223625183105,0.20000000298023224,0.0010000000474974513
-1.93004310131073,38.0,1000.0,-2.894063949584961,54.57143020629883,1000.0,6.0,0.0003000000142492354,14000.0,-2.1416029930114746,-1.1396758556365967,0.0038304913323372602,-0.0008876665960997343,1.879489541053772,0.17186209559440613,-0.046472251415252686,-0.07414498925209045,504.0256652832031,35.230262756347656,77.3958969116211,14.148843765258789,126.78585815429688,15.774630546569824,0.20000000298023224,0.0010000000474974513
-1.7758764028549194,35.0,1000.0,-3.744442939758301,52.5,1000.0,7.0,0.0003000000142492354,16000.0,-3.2745296955108643,-1.1329267024993896,0.004047364927828312,0.00021687359549105167,3.016063928604126,0.39481598138809204,0.2229538857936859,0.3077518343925476,634.95751953125,35.64314651489258,79.56130981445312,15.661235809326172,130.8771514892578,15.281506538391113,0.20000000298023224,0.0010000000474974513
-1.8623144626617432,31.11111068725586,1000.0,-6.506132125854492,46.66666793823242,1000.0,8.0,0.0003000000142492354,18000.0,-4.360952377319336,-1.0864226818084717,0.004416113719344139,0.0003687487915158272,4.105422019958496,0.5711077451705933,0.17629176378250122,0.6092472076416016,770.9766235351562,36.5860595703125,84.58055877685547,14.78823184967041,135.9672088623047,14.709428787231445,0.20000000298023224,0.0010000000474974513
-1.846893072128296,34.79999923706055,1000.0,-7.877179145812988,46.5,1000.0,9.0,0.0003000000142492354,20000.0,-5.392548561096191,-1.0315961837768555,0.004672291222959757,0.00025617750361561775,5.138465881347656,0.7046270966529846,0.13351935148239136,0.5108799934387207,904.3104248046875,36.487403869628906,81.30844116210938,15.469758033752441,133.27745056152344,15.006288528442383,0.20000000298023224,0.0010000000474974513
-1.8087376356124878,36.04545593261719,1000.0,-6.92041015625,42.272727966308594,1000.0,10.0,0.0003000000142492354,22000.0,-6.376123428344727,-0.9835748672485352,0.004901208449155092,0.0002289172261953354,6.125072479248047,1.1012109518051147,0.3965838551521301,0.5950330495834351,1035.340576171875,34.86076354980469,79.11564636230469,16.98373794555664,130.97128295898438,15.270523071289062,0.20000000298023224,0.0010000000474974513
-1.8760255575180054,33.04166793823242,1000.0,-8.681889533996582,39.83333206176758,1000.0,11.0,0.0003000000142492354,24000.0,-7.30856990814209,-0.9324464797973633,0.0050499411299824715,0.00014873268082737923,7.060079097747803,1.3631587028503418,0.26194775104522705,1.3334362506866455,1159.9190673828125,32.604949951171875,76.37024688720703,15.477723121643066,124.4639663696289,16.06890869140625,0.20000000298023224,0.0010000000474974513
-1.8461202383041382,33.730770111083984,1000.0,-9.82992172241211,36.769229888916016,1000.0,12.0,0.0003000000142492354,26000.0,-8.20065975189209,-0.89208984375,0.005275019444525242,0.00022507831454277039,7.952960014343262,1.537683367729187,0.17452466487884521,1.1545884609222412,1305.642822265625,38.91055679321289,93.45376586914062,13.288301467895508,145.66537475585938,13.730098724365234,0.20000000298023224,0.0010000000474974513
